Time (t) , Room temperature(T(t))
558.50, 10.0311
558.60, 10.0311
558.70, 10.0311
558.80, 10.0310
558.90, 10.0310
559.00, 10.0310
559.10, 10.0309
559.20, 10.0309
559.30, 10.0309
559.40, 10.0308
559.50, 10.0308
559.60, 10.0308
559.70, 10.0307
559.80, 10.0307
559.90, 10.0307
560.00, 10.0306
560.10, 10.0306
560.20, 10.0306
560.30, 10.0306
560.40, 10.0305
560.50, 10.0305
560.60, 10.0305
560.70, 10.0304
560.80, 10.0304
560.90, 10.0304
561.00, 10.0303
561.10, 10.0303
561.20, 10.0303
561.30, 10.0302
561.40, 10.0302
561.50, 10.0302
561.60, 10.0301
561.70, 10.0301
561.80, 10.0301
561.90, 10.0300
562.00, 10.0300
562.10, 10.0300
562.20, 10.0299
562.30, 10.0299
562.40, 10.0299
562.50, 10.0299
562.60, 10.0298
562.70, 10.0298
562.80, 10.0298
562.90, 10.0297
563.00, 10.0297
563.10, 10.0297
563.20, 10.0296
563.30, 10.0296
563.40, 10.0296
563.50, 10.0295
563.60, 10.0295
563.70, 10.0295
563.80, 10.0294
563.90, 10.0294
564.00, 10.0294
564.10, 10.0294
564.20, 10.0293
564.30, 10.0293
564.40, 10.0293
564.50, 10.0292
564.60, 10.0292
564.70, 10.0292
564.80, 10.0291
564.90, 10.0291
565.00, 10.0291
565.10, 10.0290
565.20, 10.0290
565.30, 10.0290
565.40, 10.0290
565.50, 10.0289
565.60, 10.0289
565.70, 10.0289
565.80, 10.0288
565.90, 10.0288
566.00, 10.0288
566.10, 10.0287
566.20, 10.0287
566.30, 10.0287
566.40, 10.0287
566.50, 10.0286
566.60, 10.0286
566.70, 10.0286
566.80, 10.0285
566.90, 10.0285
567.00, 10.0285
567.10, 10.0284
567.20, 10.0284
567.30, 10.0284
567.40, 10.0284
567.50, 10.0283
567.60, 10.0283
567.70, 10.0283
567.80, 10.0282
567.90, 10.0282
568.00, 10.0282
568.10, 10.0281
568.20, 10.0281
568.30, 10.0281
568.40, 10.0281
568.50, 10.0280
568.60, 10.0280
568.70, 10.0280
568.80, 10.0279
568.90, 10.0279
569.00, 10.0279
569.10, 10.0279
569.20, 10.0278
569.30, 10.0278
569.40, 10.0278
569.50, 10.0277
569.60, 10.0277
569.70, 10.0277
569.80, 10.0276
569.90, 10.0276
570.00, 10.0276
570.10, 10.0276
570.20, 10.0275
570.30, 10.0275
570.40, 10.0275
570.50, 10.0274
570.60, 10.0274
570.70, 10.0274
570.80, 10.0274
570.90, 10.0273
571.00, 10.0273
571.10, 10.0273
571.20, 10.0272
571.30, 10.0272
571.40, 10.0272
571.50, 10.0272
571.60, 10.0271
571.70, 10.0271
571.80, 10.0271
571.90, 10.0270
572.00, 10.0270
572.10, 10.0270
572.20, 10.0270
572.30, 10.0269
572.40, 10.0269
572.50, 10.0269
572.60, 10.0268
572.70, 10.0268
572.80, 10.0268
572.90, 10.0268
573.00, 10.0267
573.10, 10.0267
573.20, 10.0267
573.30, 10.0267
573.40, 10.0266
573.50, 10.0266
573.60, 10.0266
573.70, 10.0265
573.80, 10.0265
573.90, 10.0265
574.00, 10.0265
574.10, 10.0264
574.20, 10.0264
574.30, 10.0264
574.40, 10.0263
574.50, 10.0263
574.60, 10.0263
574.70, 10.0263
574.80, 10.0262
574.90, 10.0262
575.00, 10.0262
575.10, 10.0262
575.20, 10.0261
575.30, 10.0261
575.40, 10.0261
575.50, 10.0260
575.60, 10.0260
575.70, 10.0260
575.80, 10.0260
575.90, 10.0259
576.00, 10.0259
576.10, 10.0259
576.20, 10.0259
576.30, 10.0258
576.40, 10.0258
576.50, 10.0258
576.60, 10.0257
576.70, 10.0257
576.80, 10.0257
576.90, 10.0257
577.00, 10.0256
577.10, 10.0256
577.20, 10.0256
577.30, 10.0256
577.40, 10.0255
577.50, 10.0255
577.60, 10.0255
577.70, 10.0254
577.80, 10.0254
577.90, 10.0254
578.00, 10.0254
578.10, 10.0253
578.20, 10.0253
578.30, 10.0253
578.40, 10.0253
578.50, 10.0252
578.60, 10.0252
578.70, 10.0252
578.80, 10.0252
578.90, 10.0251
579.00, 10.0251
579.10, 10.0251
579.20, 10.0250
579.30, 10.0250
579.40, 10.0250
579.50, 10.0250
579.60, 10.0249
579.70, 10.0249
579.80, 10.0249
579.90, 10.0249
580.00, 10.0248
580.10, 10.0248
580.20, 10.0248
580.30, 10.0248
580.40, 10.0247
580.50, 10.0247
580.60, 10.0247
580.70, 10.0247
580.80, 10.0246
580.90, 10.0246
581.00, 10.0246
581.10, 10.0246
581.20, 10.0245
581.30, 10.0245
581.40, 10.0245
581.50, 10.0245
581.60, 10.0244
581.70, 10.0244
581.80, 10.0244
581.90, 10.0243
582.00, 10.0243
582.10, 10.0243
582.20, 10.0243
582.30, 10.0242
582.40, 10.0242
582.50, 10.0242
582.60, 10.0242
582.70, 10.0241
582.80, 10.0241
582.90, 10.0241
583.00, 10.0241
583.10, 10.0240
583.20, 10.0240
583.30, 10.0240
583.40, 10.0240
583.50, 10.0239
583.60, 10.0239
583.70, 10.0239
583.80, 10.0239
583.90, 10.0238
584.00, 10.0238
584.10, 10.0238
584.20, 10.0238
584.30, 10.0237
584.40, 10.0237
584.50, 10.0237
584.60, 10.0237
584.70, 10.0236
584.80, 10.0236
584.90, 10.0236
585.00, 10.0236
585.10, 10.0235
585.20, 10.0235
585.30, 10.0235
585.40, 10.0235
585.50, 10.0234
585.60, 10.0234
585.70, 10.0234
585.80, 10.0234
585.90, 10.0233
586.00, 10.0233
586.10, 10.0233
586.20, 10.0233
586.30, 10.0232
586.40, 10.0232
586.50, 10.0232
586.60, 10.0232
586.70, 10.0232
586.80, 10.0231
586.90, 10.0231
587.00, 10.0231
587.10, 10.0231
587.20, 10.0230
587.30, 10.0230
587.40, 10.0230
587.50, 10.0230
587.60, 10.0229
587.70, 10.0229
587.80, 10.0229
587.90, 10.0229
588.00, 10.0228
588.10, 10.0228
588.20, 10.0228
588.30, 10.0228
588.40, 10.0227
588.50, 10.0227
588.60, 10.0227
588.70, 10.0227
588.80, 10.0226
588.90, 10.0226
589.00, 10.0226
589.10, 10.0226
589.20, 10.0226
589.30, 10.0225
589.40, 10.0225
589.50, 10.0225
589.60, 10.0225
589.70, 10.0224
589.80, 10.0224
589.90, 10.0224
590.00, 10.0224
590.10, 10.0223
590.20, 10.0223
590.30, 10.0223
590.40, 10.0223
590.50, 10.0222
590.60, 10.0222
590.70, 10.0222
590.80, 10.0222
590.90, 10.0222
591.00, 10.0221
591.10, 10.0221
591.20, 10.0221
591.30, 10.0221
591.40, 10.0220
591.50, 10.0220
591.60, 10.0220
591.70, 10.0220
591.80, 10.0219
591.90, 10.0219
592.00, 10.0219
592.10, 10.0219
592.20, 10.0219
592.30, 10.0218
592.40, 10.0218
592.50, 10.0218
592.60, 10.0218
592.70, 10.0217
592.80, 10.0217
592.90, 10.0217
593.00, 10.0217
593.10, 10.0216
593.20, 10.0216
593.30, 10.0216
593.40, 10.0216
593.50, 10.0216
593.60, 10.0215
593.70, 10.0215
593.80, 10.0215
593.90, 10.0215
594.00, 10.0214
594.10, 10.0214
594.20, 10.0214
594.30, 10.0214
594.40, 10.0214
594.50, 10.0213
594.60, 10.0213
594.70, 10.0213
594.80, 10.0213
594.90, 10.0212
595.00, 10.0212
595.10, 10.0212
595.20, 10.0212
595.30, 10.0212
595.40, 10.0211
595.50, 10.0211
595.60, 10.0211
595.70, 10.0211
595.80, 10.0210
595.90, 10.0210
596.00, 10.0210
596.10, 10.0210
596.20, 10.0210
596.30, 10.0209
596.40, 10.0209
596.50, 10.0209
596.60, 10.0209
596.70, 10.0208
596.80, 10.0208
596.90, 10.0208
597.00, 10.0208
597.10, 10.0208
597.20, 10.0207
597.30, 10.0207
597.40, 10.0207
597.50, 10.0207
597.60, 10.0206
597.70, 10.0206
597.80, 10.0206
597.90, 10.0206
598.00, 10.0206
598.10, 10.0205
598.20, 10.0205
598.30, 10.0205
598.40, 10.0205
598.50, 10.0205
598.60, 10.0204
598.70, 10.0204
598.80, 10.0204
598.90, 10.0204
599.00, 10.0203
599.10, 10.0203
599.20, 10.0203
599.30, 10.0203
599.40, 10.0203
599.50, 10.0202
599.60, 10.0202
599.70, 10.0202
599.80, 10.0202
599.90, 10.0202
600.00, 10.0201
600.10, 10.0201
600.20, 10.0201
600.30, 10.0201
600.40, 10.0200
600.50, 10.0200
600.60, 10.0200
600.70, 10.0200
600.80, 10.0200
600.90, 10.0199
601.00, 10.0199
601.10, 10.0199
601.20, 10.0199
601.30, 10.0199
601.40, 10.0198
601.50, 10.0198
601.60, 10.0198
601.70, 10.0198
601.80, 10.0198
601.90, 10.0197
602.00, 10.0197
602.10, 10.0197
602.20, 10.0197
602.30, 10.0197
602.40, 10.0196
602.50, 10.0196
602.60, 10.0196
602.70, 10.0196
602.80, 10.0195
602.90, 10.0195
603.00, 10.0195
603.10, 10.0195
603.20, 10.0195
603.30, 10.0194
603.40, 10.0194
603.50, 10.0194
603.60, 10.0194
603.70, 10.0194
603.80, 10.0193
603.90, 10.0193
604.00, 10.0193
604.10, 10.0193
604.20, 10.0193
604.30, 10.0192
604.40, 10.0192
604.50, 10.0192
604.60, 10.0192
604.70, 10.0192
604.80, 10.0191
604.90, 10.0191
605.00, 10.0191
605.10, 10.0191
605.20, 10.0191
605.30, 10.0190
605.40, 10.0190
605.50, 10.0190
605.60, 10.0190
605.70, 10.0190
605.80, 10.0189
605.90, 10.0189
606.00, 10.0189
606.10, 10.0189
606.20, 10.0189
606.30, 10.0188
606.40, 10.0188
606.50, 10.0188
606.60, 10.0188
606.70, 10.0188
606.80, 10.0187
606.90, 10.0187
607.00, 10.0187
607.10, 10.0187
607.20, 10.0187
607.30, 10.0186
607.40, 10.0186
607.50, 10.0186
607.60, 10.0186
607.70, 10.0186
607.80, 10.0185
607.90, 10.0185
608.00, 10.0185
608.10, 10.0185
608.20, 10.0185
608.30, 10.0185
608.40, 10.0184
608.50, 10.0184
608.60, 10.0184
608.70, 10.0184
608.80, 10.0184
608.90, 10.0183
609.00, 10.0183
609.10, 10.0183
609.20, 10.0183
609.30, 10.0183
609.40, 10.0182
609.50, 10.0182
609.60, 10.0182
609.70, 10.0182
609.80, 10.0182
609.90, 10.0181
610.00, 10.0181
610.10, 10.0181
610.20, 10.0181
610.30, 10.0181
610.40, 10.0180
610.50, 10.0180
610.60, 10.0180
610.70, 10.0180
610.80, 10.0180
610.90, 10.0180
611.00, 10.0179
611.10, 10.0179
611.20, 10.0179
611.30, 10.0179
611.40, 10.0179
611.50, 10.0178
611.60, 10.0178
611.70, 10.0178
611.80, 10.0178
611.90, 10.0178
612.00, 10.0177
612.10, 10.0177
612.20, 10.0177
612.30, 10.0177
612.40, 10.0177
612.50, 10.0177
612.60, 10.0176
612.70, 10.0176
612.80, 10.0176
612.90, 10.0176
613.00, 10.0176
613.10, 10.0175
613.20, 10.0175
613.30, 10.0175
613.40, 10.0175
613.50, 10.0175
613.60, 10.0175
613.70, 10.0174
613.80, 10.0174
613.90, 10.0174
614.00, 10.0174
614.10, 10.0174
614.20, 10.0173
614.30, 10.0173
614.40, 10.0173
614.50, 10.0173
614.60, 10.0173
614.70, 10.0173
614.80, 10.0172
614.90, 10.0172
615.00, 10.0172
615.10, 10.0172
615.20, 10.0172
615.30, 10.0171
615.40, 10.0171
615.50, 10.0171
615.60, 10.0171
615.70, 10.0171
615.80, 10.0171
615.90, 10.0170
616.00, 10.0170
616.10, 10.0170
616.20, 10.0170
616.30, 10.0170
616.40, 10.0169
616.50, 10.0169
616.60, 10.0169
616.70, 10.0169
616.80, 10.0169
616.90, 10.0169
617.00, 10.0168
617.10, 10.0168
617.20, 10.0168
617.30, 10.0168
617.40, 10.0168
617.50, 10.0168
617.60, 10.0167
617.70, 10.0167
617.80, 10.0167
617.90, 10.0167
618.00, 10.0167
618.10, 10.0166
618.20, 10.0166
618.30, 10.0166
618.40, 10.0166
618.50, 10.0166
618.60, 10.0166
618.70, 10.0165
618.80, 10.0165
618.90, 10.0165
619.00, 10.0165
619.10, 10.0165
619.20, 10.0165
619.30, 10.0164
619.40, 10.0164
619.50, 10.0164
619.60, 10.0164
619.70, 10.0164
619.80, 10.0164
619.90, 10.0163
620.00, 10.0163
620.10, 10.0163
620.20, 10.0163
620.30, 10.0163
620.40, 10.0162
620.50, 10.0162
620.60, 10.0162
620.70, 10.0162
620.80, 10.0162
620.90, 10.0162
621.00, 10.0161
621.10, 10.0161
621.20, 10.0161
621.30, 10.0161
621.40, 10.0161
621.50, 10.0161
621.60, 10.0160
621.70, 10.0160
621.80, 10.0160
621.90, 10.0160
622.00, 10.0160
622.10, 10.0160
622.20, 10.0159
622.30, 10.0159
622.40, 10.0159
622.50, 10.0159
622.60, 10.0159
622.70, 10.0159
622.80, 10.0158
622.90, 10.0158
623.00, 10.0158
623.10, 10.0158
623.20, 10.0158
623.30, 10.0158
623.40, 10.0157
623.50, 10.0157
623.60, 10.0157
623.70, 10.0157
623.80, 10.0157
623.90, 10.0157
624.00, 10.0156
624.10, 10.0156
624.20, 10.0156
624.30, 10.0156
624.40, 10.0156
624.50, 10.0156
624.60, 10.0155
624.70, 10.0155
624.80, 10.0155
624.90, 10.0155
625.00, 10.0155
625.10, 10.0155
625.20, 10.0154
625.30, 10.0154
625.40, 10.0154
625.50, 10.0154
625.60, 10.0154
625.70, 10.0154
625.80, 10.0154
625.90, 10.0153
626.00, 10.0153
626.10, 10.0153
626.20, 10.0153
626.30, 10.0153
626.40, 10.0153
626.50, 10.0152
626.60, 10.0152
626.70, 10.0152
626.80, 10.0152
626.90, 10.0152
627.00, 10.0152
627.10, 10.0151
627.20, 10.0151
627.30, 10.0151
627.40, 10.0151
627.50, 10.0151
627.60, 10.0151
627.70, 10.0150
627.80, 10.0150
627.90, 10.0150
628.00, 10.0150
628.10, 10.0150
628.20, 10.0150
628.30, 10.0150
628.40, 10.0149
628.50, 10.0149
628.60, 10.0149
628.70, 10.0149
628.80, 10.0149
628.90, 10.0149
629.00, 10.0148
629.10, 10.0148
629.20, 10.0148
629.30, 10.0148
629.40, 10.0148
629.50, 10.0148
629.60, 10.0148
629.70, 10.0147
629.80, 10.0147
629.90, 10.0147
630.00, 10.0147
630.10, 10.0147
630.20, 10.0147
630.30, 10.0146
630.40, 10.0146
630.50, 10.0146
630.60, 10.0146
630.70, 10.0146
630.80, 10.0146
630.90, 10.0146
631.00, 10.0145
631.10, 10.0145
631.20, 10.0145
631.30, 10.0145
631.40, 10.0145
631.50, 10.0145
631.60, 10.0144
631.70, 10.0144
631.80, 10.0144
631.90, 10.0144
632.00, 10.0144
632.10, 10.0144
632.20, 10.0144
632.30, 10.0143
632.40, 10.0143
632.50, 10.0143
632.60, 10.0143
632.70, 10.0143
632.80, 10.0143
632.90, 10.0142
633.00, 10.0142
633.10, 10.0142
633.20, 10.0142
633.30, 10.0142
633.40, 10.0142
633.50, 10.0142
633.60, 10.0141
633.70, 10.0141
633.80, 10.0141
633.90, 10.0141
634.00, 10.0141
634.10, 10.0141
634.20, 10.0141
634.30, 10.0140
634.40, 10.0140
634.50, 10.0140
634.60, 10.0140
634.70, 10.0140
634.80, 10.0140
634.90, 10.0140
635.00, 10.0139
635.10, 10.0139
635.20, 10.0139
635.30, 10.0139
635.40, 10.0139
635.50, 10.0139
635.60, 10.0139
635.70, 10.0138
635.80, 10.0138
635.90, 10.0138
636.00, 10.0138
636.10, 10.0138
636.20, 10.0138
636.30, 10.0137
636.40, 10.0137
636.50, 10.0137
636.60, 10.0137
636.70, 10.0137
636.80, 10.0137
636.90, 10.0137
637.00, 10.0136
637.10, 10.0136
637.20, 10.0136
637.30, 10.0136
637.40, 10.0136
637.50, 10.0136
637.60, 10.0136
637.70, 10.0135
637.80, 10.0135
637.90, 10.0135
638.00, 10.0135
638.10, 10.0135
638.20, 10.0135
638.30, 10.0135
638.40, 10.0134
638.50, 10.0134
638.60, 10.0134
638.70, 10.0134
638.80, 10.0134
638.90, 10.0134
639.00, 10.0134
639.10, 10.0134
639.20, 10.0133
639.30, 10.0133
639.40, 10.0133
639.50, 10.0133
639.60, 10.0133
639.70, 10.0133
639.80, 10.0133
639.90, 10.0132
640.00, 10.0132
640.10, 10.0132
640.20, 10.0132
640.30, 10.0132
640.40, 10.0132
640.50, 10.0132
640.60, 10.0131
640.70, 10.0131
640.80, 10.0131
640.90, 10.0131
641.00, 10.0131
641.10, 10.0131
641.20, 10.0131
641.30, 10.0130
641.40, 10.0130
641.50, 10.0130
641.60, 10.0130
641.70, 10.0130
641.80, 10.0130
641.90, 10.0130
642.00, 10.0130
642.10, 10.0129
642.20, 10.0129
642.30, 10.0129
642.40, 10.0129
642.50, 10.0129
642.60, 10.0129
642.70, 10.0129
642.80, 10.0128
642.90, 10.0128
643.00, 10.0128
643.10, 10.0128
643.20, 10.0128
643.30, 10.0128
643.40, 10.0128
643.50, 10.0127
643.60, 10.0127
643.70, 10.0127
643.80, 10.0127
643.90, 10.0127
644.00, 10.0127
644.10, 10.0127
644.20, 10.0127
644.30, 10.0126
644.40, 10.0126
644.50, 10.0126
644.60, 10.0126
644.70, 10.0126
644.80, 10.0126
644.90, 10.0126
645.00, 10.0125
645.10, 10.0125
645.20, 10.0125
645.30, 10.0125
645.40, 10.0125
645.50, 10.0125
645.60, 10.0125
645.70, 10.0125
645.80, 10.0124
645.90, 10.0124
646.00, 10.0124
646.10, 10.0124
646.20, 10.0124
646.30, 10.0124
646.40, 10.0124
646.50, 10.0124
646.60, 10.0123
646.70, 10.0123
646.80, 10.0123
646.90, 10.0123
647.00, 10.0123
647.10, 10.0123
647.20, 10.0123
647.30, 10.0122
647.40, 10.0122
647.50, 10.0122
647.60, 10.0122
647.70, 10.0122
647.80, 10.0122
647.90, 10.0122
648.00, 10.0122
648.10, 10.0121
648.20, 10.0121
648.30, 10.0121
648.40, 10.0121
648.50, 10.0121
648.60, 10.0121
648.70, 10.0121
648.80, 10.0121
648.90, 10.0120
649.00, 10.0120
649.10, 10.0120
649.20, 10.0120
649.30, 10.0120
649.40, 10.0120
649.50, 10.0120
649.60, 10.0120
649.70, 10.0119
649.80, 10.0119
649.90, 10.0119
650.00, 10.0119
650.10, 10.0119
650.20, 10.0119
650.30, 10.0119
650.40, 10.0119
650.50, 10.0118
650.60, 10.0118
650.70, 10.0118
650.80, 10.0118
650.90, 10.0118
651.00, 10.0118
651.10, 10.0118
651.20, 10.0118
651.30, 10.0117
651.40, 10.0117
651.50, 10.0117
651.60, 10.0117
651.70, 10.0117
651.80, 10.0117
651.90, 10.0117
652.00, 10.0117
652.10, 10.0116
652.20, 10.0116
652.30, 10.0116
652.40, 10.0116
652.50, 10.0116
652.60, 10.0116
652.70, 10.0116
652.80, 10.0116
652.90, 10.0115
653.00, 10.0115
653.10, 10.0115
653.20, 10.0115
653.30, 10.0115
653.40, 10.0115
653.50, 10.0115
653.60, 10.0115
653.70, 10.0115
653.80, 10.0114
653.90, 10.0114
654.00, 10.0114
654.10, 10.0114
654.20, 10.0114
654.30, 10.0114
654.40, 10.0114
654.50, 10.0114
654.60, 10.0113
654.70, 10.0113
654.80, 10.0113
654.90, 10.0113
655.00, 10.0113
655.10, 10.0113
655.20, 10.0113
655.30, 10.0113
655.40, 10.0112
655.50, 10.0112
655.60, 10.0112
655.70, 10.0112
655.80, 10.0112
655.90, 10.0112
656.00, 10.0112
656.10, 10.0112
656.20, 10.0112
656.30, 10.0111
656.40, 10.0111
656.50, 10.0111
656.60, 10.0111
656.70, 10.0111
656.80, 10.0111
656.90, 10.0111
657.00, 10.0111
657.10, 10.0111
657.20, 10.0110
657.30, 10.0110
657.40, 10.0110
657.50, 10.0110
657.60, 10.0110
657.70, 10.0110
657.80, 10.0110
657.90, 10.0110
658.00, 10.0109
658.10, 10.0109
658.20, 10.0109
658.30, 10.0109
658.40, 10.0109
658.50, 10.0109
658.60, 10.0109
658.70, 10.0109
658.80, 10.0109
658.90, 10.0108
659.00, 10.0108
659.10, 10.0108
659.20, 10.0108
659.30, 10.0108
659.40, 10.0108
659.50, 10.0108
659.60, 10.0108
659.70, 10.0108
659.80, 10.0107
659.90, 10.0107
660.00, 10.0107
660.10, 10.0107
660.20, 10.0107
660.30, 10.0107
660.40, 10.0107
660.50, 10.0107
660.60, 10.0107
660.70, 10.0106
660.80, 10.0106
660.90, 10.0106
661.00, 10.0106
661.10, 10.0106
661.20, 10.0106
661.30, 10.0106
661.40, 10.0106
661.50, 10.0106
661.60, 10.0105
661.70, 10.0105
661.80, 10.0105
661.90, 10.0105
662.00, 10.0105
662.10, 10.0105
662.20, 10.0105
662.30, 10.0105
662.40, 10.0105
662.50, 10.0104
662.60, 10.0104
662.70, 10.0104
662.80, 10.0104
662.90, 10.0104
663.00, 10.0104
663.10, 10.0104
663.20, 10.0104
663.30, 10.0104
663.40, 10.0103
663.50, 10.0103
663.60, 10.0103
663.70, 10.0103
663.80, 10.0103
663.90, 10.0103
664.00, 10.0103
664.10, 10.0103
664.20, 10.0103
664.30, 10.0102
664.40, 10.0102
664.50, 10.0102
664.60, 10.0102
664.70, 10.0102
664.80, 10.0102
664.90, 10.0102
665.00, 10.0102
665.10, 10.0102
665.20, 10.0101
665.30, 10.0101
665.40, 10.0101
665.50, 10.0101
665.60, 10.0101
665.70, 10.0101
665.80, 10.0101
665.90, 10.0101
666.00, 10.0101
666.10, 10.0101
666.20, 10.0100
666.30, 10.0100
666.40, 10.0100
666.50, 10.0100
666.60, 10.0100
666.70, 10.0100
666.80, 10.0100
666.90, 10.0100
667.00, 10.0100
667.10, 10.0099
667.20, 10.0099
667.30, 10.0099
667.40, 10.0099
667.50, 10.0099
667.60, 10.0099
667.70, 10.0099
667.80, 10.0099
667.90, 10.0099
668.00, 10.0099
668.10, 10.0098
668.20, 10.0098
668.30, 10.0098
668.40, 10.0098
668.50, 10.0098
668.60, 10.0098
668.70, 10.0098
668.80, 10.0098
668.90, 10.0098
669.00, 10.0098
669.10, 10.0097
669.20, 10.0097
669.30, 10.0097
669.40, 10.0097
669.50, 10.0097
669.60, 10.0097
669.70, 10.0097
669.80, 10.0097
669.90, 10.0097
670.00, 10.0096
670.10, 10.0096
670.20, 10.0096
670.30, 10.0096
670.40, 10.0096
670.50, 10.0096
670.60, 10.0096
670.70, 10.0096
670.80, 10.0096
670.90, 10.0096
671.00, 10.0095
671.10, 10.0095
671.20, 10.0095
671.30, 10.0095
671.40, 10.0095
671.50, 10.0095
671.60, 10.0095
671.70, 10.0095
671.80, 10.0095
671.90, 10.0095
672.00, 10.0094
672.10, 10.0094
672.20, 10.0094
672.30, 10.0094
672.40, 10.0094
672.50, 10.0094
672.60, 10.0094
672.70, 10.0094
672.80, 10.0094
672.90, 10.0094
673.00, 10.0094
673.10, 10.0093
673.20, 10.0093
673.30, 10.0093
673.40, 10.0093
673.50, 10.0093
673.60, 10.0093
673.70, 10.0093
673.80, 10.0093
673.90, 10.0093
674.00, 10.0093
674.10, 10.0092
674.20, 10.0092
674.30, 10.0092
674.40, 10.0092
674.50, 10.0092
674.60, 10.0092
674.70, 10.0092
674.80, 10.0092
674.90, 10.0092
675.00, 10.0092
675.10, 10.0091
675.20, 10.0091
675.30, 10.0091
675.40, 10.0091
675.50, 10.0091
675.60, 10.0091
675.70, 10.0091
675.80, 10.0091
675.90, 10.0091
676.00, 10.0091
676.10, 10.0091
676.20, 10.0090
676.30, 10.0090
676.40, 10.0090
676.50, 10.0090
676.60, 10.0090
676.70, 10.0090
676.80, 10.0090
676.90, 10.0090
677.00, 10.0090
677.10, 10.0090
677.20, 10.0089
677.30, 10.0089
677.40, 10.0089
677.50, 10.0089
677.60, 10.0089
677.70, 10.0089
677.80, 10.0089
677.90, 10.0089
678.00, 10.0089
678.10, 10.0089
678.20, 10.0089
678.30, 10.0088
678.40, 10.0088
678.50, 10.0088
678.60, 10.0088
678.70, 10.0088
678.80, 10.0088
678.90, 10.0088
679.00, 10.0088
679.10, 10.0088
679.20, 10.0088
679.30, 10.0088
679.40, 10.0087
679.50, 10.0087
679.60, 10.0087
679.70, 10.0087
679.80, 10.0087
679.90, 10.0087
680.00, 10.0087
680.10, 10.0087
680.20, 10.0087
680.30, 10.0087
680.40, 10.0087
680.50, 10.0086
680.60, 10.0086
680.70, 10.0086
680.80, 10.0086
680.90, 10.0086
681.00, 10.0086
681.10, 10.0086
681.20, 10.0086
681.30, 10.0086
681.40, 10.0086
681.50, 10.0086
681.60, 10.0085
681.70, 10.0085
681.80, 10.0085
681.90, 10.0085
682.00, 10.0085
682.10, 10.0085
682.20, 10.0085
682.30, 10.0085
682.40, 10.0085
682.50, 10.0085
682.60, 10.0085
682.70, 10.0084
682.80, 10.0084
682.90, 10.0084
683.00, 10.0084
683.10, 10.0084
683.20, 10.0084
683.30, 10.0084
683.40, 10.0084
683.50, 10.0084
683.60, 10.0084
683.70, 10.0084
683.80, 10.0083
683.90, 10.0083
684.00, 10.0083
684.10, 10.0083
684.20, 10.0083
684.30, 10.0083
684.40, 10.0083
684.50, 10.0083
684.60, 10.0083
684.70, 10.0083
684.80, 10.0083
684.90, 10.0083
685.00, 10.0082
685.10, 10.0082
685.20, 10.0082
685.30, 10.0082
685.40, 10.0082
685.50, 10.0082
685.60, 10.0082
685.70, 10.0082
685.80, 10.0082
685.90, 10.0082
686.00, 10.0082
686.10, 10.0081
686.20, 10.0081
686.30, 10.0081
686.40, 10.0081
686.50, 10.0081
686.60, 10.0081
686.70, 10.0081
686.80, 10.0081
686.90, 10.0081
687.00, 10.0081
687.10, 10.0081
687.20, 10.0081
687.30, 10.0080
687.40, 10.0080
687.50, 10.0080
687.60, 10.0080
687.70, 10.0080
687.80, 10.0080
687.90, 10.0080
688.00, 10.0080
688.10, 10.0080
688.20, 10.0080
688.30, 10.0080
688.40, 10.0080
688.50, 10.0079
688.60, 10.0079
688.70, 10.0079
688.80, 10.0079
688.90, 10.0079
689.00, 10.0079
689.10, 10.0079
689.20, 10.0079
689.30, 10.0079
689.40, 10.0079
689.50, 10.0079
689.60, 10.0079
689.70, 10.0078
689.80, 10.0078
689.90, 10.0078
690.00, 10.0078
690.10, 10.0078
690.20, 10.0078
690.30, 10.0078
690.40, 10.0078
690.50, 10.0078
690.60, 10.0078
690.70, 10.0078
690.80, 10.0078
690.90, 10.0077
691.00, 10.0077
691.10, 10.0077
691.20, 10.0077
691.30, 10.0077
691.40, 10.0077
691.50, 10.0077
691.60, 10.0077
691.70, 10.0077
691.80, 10.0077
691.90, 10.0077
692.00, 10.0077
692.10, 10.0077
692.20, 10.0076
692.30, 10.0076
692.40, 10.0076
692.50, 10.0076
692.60, 10.0076
692.70, 10.0076
692.80, 10.0076
692.90, 10.0076
693.00, 10.0076
693.10, 10.0076
693.20, 10.0076
693.30, 10.0076
693.40, 10.0075
693.50, 10.0075
693.60, 10.0075
693.70, 10.0075
693.80, 10.0075
693.90, 10.0075
694.00, 10.0075
694.10, 10.0075
694.20, 10.0075
694.30, 10.0075
694.40, 10.0075
694.50, 10.0075
694.60, 10.0075
694.70, 10.0074
694.80, 10.0074
694.90, 10.0074
695.00, 10.0074
695.10, 10.0074
695.20, 10.0074
695.30, 10.0074
695.40, 10.0074
695.50, 10.0074
695.60, 10.0074
695.70, 10.0074
695.80, 10.0074
695.90, 10.0074
696.00, 10.0073
696.10, 10.0073
696.20, 10.0073
696.30, 10.0073
696.40, 10.0073
696.50, 10.0073
696.60, 10.0073
696.70, 10.0073
696.80, 10.0073
696.90, 10.0073
697.00, 10.0073
697.10, 10.0073
697.20, 10.0073
697.30, 10.0072
697.40, 10.0072
697.50, 10.0072
697.60, 10.0072
697.70, 10.0072
697.80, 10.0072
697.90, 10.0072
698.00, 10.0072
698.10, 10.0072
698.20, 10.0072
